CustomerID,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,GenderEncoded,BalanceSalaryRatio,HasBalance,TenureAgeRatio
CUST0063,Male,0.5961538461538463,0.5,0.0,1,0,0,0.23789609668980946,1,1,0.0,0,0.1
CUST0064,Female,0.9230769230769232,0.4,0.8278081018562179,1,0,0,0.3890607306022593,1,0,2.3437897412957622,1,0.05970149253731343
CUST0065,Female,0.7692307692307693,0.30000000000000004,0.0,4,1,0,0.9512065814683,1,0,0.0,0,0.05084745762711865
CUST0066,Female,0.8846153846153847,0.5,0.09630182767117199,1,1,0,0.2123542253112137,0,0,0.4039214254433317,1,0.07692307692307693
CUST0067,Male,0.28846153846153855,0.9,0.0,2,1,0,0.9965904324141379,1,1,0.0,0,0.2647058823529412
CUST0068,Female,0.6538461538461539,0.7000000000000001,0.0,2,0,1,0.6882831372211923,0,0,0.0,0,0.1320754716981132
CUST0069,Male,0.3076923076923077,0.6000000000000001,0.0,4,1,0,0.8222897111102792,1,1,0.0,0,0.17142857142857143
CUST0070,Male,0.07692307692307698,0.5,0.23720032080714287,4,0,0,0.8808667846990474,1,1,0.3526453389345159,1,0.21739130434782608
CUST0071,Male,0.11538461538461542,0.9,0.5942759708876173,2,1,0,0.4816479828278445,1,1,1.4377772029750038,1,0.36
CUST0072,Female,0.730769230769231,1.0,0.0,2,0,0,0.01071434238232849,1,0,0.0,0,0.17543859649122806
CUST0073,Female,0.3653846153846154,0.8,0.0,3,0,0,0.5834838777657774,0,0,0.0,0,0.21052631578947367
CUST0074,Female,0.9230769230769232,0.9,0.869763526553215,1,1,1,0.01151624470321605,0,0,8.05572427329865,1,0.13432835820895522
CUST0075,Male,0.8846153846153847,0.5,0.0,3,1,0,0.25266955447012596,0,1,0.0,0,0.07692307692307693
CUST0076,Male,0.326923076923077,0.9,0.0,3,0,0,0.6971899450953786,1,1,0.0,0,0.25
CUST0077,Female,0.42307692307692313,0.9,0.9162125225750442,4,1,1,0.3943878237167444,1,0,2.568924332185,1,0.21951219512195122
CUST0080,Female,0.23076923076923084,0.30000000000000004,0.8239051750838853,3,1,0,0.6135699649954347,0,0,1.651059632274226,1,0.0967741935483871
CUST0081,Female,0.5576923076923077,0.2,0.0,3,1,0,0.7779735741181578,1,0,0.0,0,0.041666666666666664
CUST0082,Male,0.8846153846153847,0.1,0.38007701792840853,3,0,1,0.8296034977760709,0,1,0.5944883242228506,1,0.015384615384615385
CUST0083,Female,0.6153846153846154,0.2,0.0,1,0,1,0.07480421521329864,0,0,0.0,0,0.0392156862745098
CUST0085,Male,0.3076923076923077,0.5,0.4535559818820309,1,0,0,0.606319800586588,1,1,0.9175595650770164,1,0.14285714285714285
CUST0086,Female,0.9230769230769232,0.8,0.6203995100541901,3,1,0,0.6718046645743725,1,0,1.155649029052746,1,0.11940298507462686
CUST0087,Female,0.03846153846153849,0.2,0.8534184416479353,4,0,1,0.8771555120521042,0,0,1.2733391920351116,1,0.09523809523809523
CUST0088,Female,0.9038461538461539,0.7000000000000001,0.0,2,1,0,0.21259076762486714,1,0,0.0,0,0.10606060606060606
CUST0089,Female,0.6346153846153847,0.6000000000000001,0.6104034788693985,2,0,0,0.09046784541917441,0,0,3.8330069771014474,1,0.11538461538461539
CUST0090,Male,0.7115384615384616,0.1,0.785192792215339,2,0,1,0.8628467432259626,0,1,1.1880175110901452,1,0.017857142857142856
CUST0091,Male,0.05769230769230771,1.0,0.9274957546484743,1,1,1,0.4590870375582362,0,1,2.3264409674401563,1,0.45454545454545453
CUST0092,Female,1.0,0.2,0.0,3,1,0,0.07530911096907789,1,0,0.0,0,0.028169014084507043
CUST0093,Male,0.28846153846153855,0.6000000000000001,0.6995873542831211,4,1,1,0.41154988901536316,0,1,1.9020896674726484,1,0.17647058823529413
CUST0094,Male,0.5000000000000001,0.2,0.0,3,0,0,0.3448834688271738,1,1,0.0,0,0.044444444444444446
CUST0095,Male,0.40384615384615385,0.5,0.0,1,1,1,0.8947422905768658,1,1,0.0,0,0.125
CUST0096,Male,0.48076923076923084,0.9,0.0,1,1,0,0.5116775340567785,1,1,0.0,0,0.20454545454545456
CUST0097,Male,0.9038461538461539,0.1,0.0,4,0,0,0.18411010255199198,1,1,0.0,0,0.015151515151515152
CUST0098,Female,0.40384615384615385,1.0,0.7615999293187682,4,1,0,0.06176935499201333,1,0,5.416440909178243,1,0.25
CUST0099,Male,0.9615384615384616,0.7000000000000001,0.0,2,0,0,0.029858094638184257,0,1,0.0,0,0.10144927536231885
CUST0100,Female,0.7115384615384616,0.30000000000000004,0.40041158009524863,1,0,0,0.18186999831624392,1,0,1.8315662766402963,1,0.05357142857142857
CUST0101,Female,0.3076923076923077,0.7000000000000001,0.09381302582861713,4,0,0,0.3427248565379726,1,0,0.29035657120949054,1,0.2
CUST0102,Female,0.17307692307692313,0.30000000000000004,0.6509584866331776,3,1,0,0.7371399469362647,0,0,1.123742010392794,1,0.10714285714285714
CUST0103,Female,0.7500000000000001,0.1,0.5669669901937295,1,0,1,0.9001796057854043,0,0,0.8274770370097775,1,0.017241379310344827
CUST0104,Male,0.8461538461538461,0.6000000000000001,0.0,1,1,0,0.1524065003152614,1,1,0.0,0,0.09523809523809523
CUST0105,Male,0.05769230769230771,0.8,0.0,3,0,0,0.4102838369119697,0,1,0.0,0,0.36363636363636365
CUST0106,Female,0.576923076923077,0.6000000000000001,0.4011002818494169,3,1,0,0.8174953966293144,1,0,0.6351847962416842,1,0.12244897959183673
CUST0107,Female,0.7115384615384616,0.30000000000000004,0.8222368018383525,3,0,1,0.4765937876024099,0,0,2.005226476372513,1,0.05357142857142857
CUST0108,Male,0.07692307692307698,0.6000000000000001,0.9687192023466891,3,1,0,0.7365638805201743,1,1,1.6733694784680009,1,0.2608695652173913
CUST0109,Female,0.0,1.0,0.7693894233200939,1,1,0,0.9325892148104602,1,0,1.0894375475248943,1,0.5263157894736842
CUST0110,Female,0.03846153846153849,0.1,0.3726017072058986,2,0,0,0.5489916796568527,1,0,0.8151944935719737,1,0.047619047619047616
CUST0112,Female,0.7115384615384616,0.7000000000000001,0.0,1,0,1,0.746304093745624,1,0,0.0,0,0.125
CUST0113,Male,1.0,0.8,0.9915532726015722,4,0,0,0.9270170296601414,0,1,1.4112487497279076,1,0.11267605633802817
CUST0114,Female,0.5384615384615385,0.8,0.0,2,1,1,0.8255666424655611,1,0,0.0,0,0.1702127659574468
CUST0115,Male,0.34615384615384615,1.0,0.0,1,1,0,0.683228556873137,1,1,0.0,0,0.2702702702702703
CUST0116,Male,0.7500000000000001,0.30000000000000004,0.0,3,0,0,0.5775936583552583,1,1,0.0,0,0.05172413793103448
CUST0117,Female,0.8846153846153847,0.7000000000000001,0.0,4,1,0,0.5429109785981198,1,0,0.0,0,0.1076923076923077
CUST0118,Male,0.03846153846153849,0.7000000000000001,0.7323236009726274,4,1,0,0.8791335788567065,1,1,1.0905695739575652,1,0.3333333333333333
CUST0119,Male,0.5576923076923077,0.7000000000000001,0.0,2,0,0,0.7072585908917884,1,1,0.0,0,0.14583333333333334
CUST0120,Female,0.6153846153846154,0.4,0.5723741444571692,1,0,1,0.34187866511570086,0,0,1.7745487433775136,1,0.0784313725490196
CUST0121,Male,0.576923076923077,0.4,0.45998353139303816,4,0,0,0.5399183447614619,0,1,1.019517673420942,1,0.08163265306122448
CUST0122,Male,0.05769230769230771,0.2,0.0,3,1,1,0.7164693375382561,0,1,0.0,0,0.09090909090909091
CUST0123,Female,0.3653846153846154,1.0,0.3460134969734595,4,0,0,0.287655094656208,0,0,1.2042504289867035,1,0.2631578947368421
CUST0125,Male,0.6730769230769232,0.4,0.0,4,0,1,0.7716095768596146,0,1,0.0,0,0.07407407407407407
CUST0126,Male,0.15384615384615385,0.6000000000000001,0.08198227435974777,4,0,1,0.911233010123025,1,1,0.11841076041433857,1,0.2222222222222222
CUST0127,Female,0.6923076923076924,0.5,0.16979194813294338,2,0,0,0.3319301775769594,1,0,0.5371725844384689,1,0.09090909090909091
CUST0128,Female,0.9615384615384616,0.8,0.0,1,0,0,0.205196721404915,1,0,0.0,0,0.11594202898550725
CUST0129,Male,0.48076923076923084,0.9,0.11876523169791098,1,1,0,0.9235231972448634,1,1,0.16958280705982884,1,0.20454545454545456
CUST0131,Male,0.46153846153846156,0.7000000000000001,0.0,4,0,0,0.7808707745693982,1,1,0.0,0,0.16279069767441862
CUST0132,Male,0.48076923076923084,0.2,0.0,1,1,0,0.14820450442498193,1,1,0.0,0,0.045454545454545456
CUST0133,Male,0.5192307692307693,0.8,0.0,4,0,1,0.7502952735133149,1,1,0.0,0,0.17391304347826086
CUST0134,Female,0.34615384615384615,0.1,0.04139104546637281,4,1,0,0.06514102651199527,0,0,0.2898554888183212,1,0.02702702702702703
CUST0135,Male,0.8846153846153847,0.2,0.5270757696502255,1,1,1,0.5597241228023555,1,1,1.1358365935616528,1,0.03076923076923077
CUST0136,Male,0.0,0.8,0.0,3,1,1,0.27044750786381877,0,1,0.0,0,0.42105263157894735
CUST0137,Male,0.6153846153846154,0.7000000000000001,0.9796082544752481,2,0,0,0.40786827081021626,1,1,2.6808610963625177,1,0.13725490196078433
CUST0138,Female,0.03846153846153849,0.8,0.0,1,1,1,0.339064420076966,1,0,0.0,0,0.38095238095238093
CUST0139,Male,0.9615384615384616,0.1,0.55926424679837,2,0,1,0.9893784721692678,0,1,0.7525973210218633,1,0.014492753623188406
CUST0140,Female,0.8653846153846155,0.4,0.9452391052320372,1,1,0,0.3237631132326746,1,0,3.041507115857431,1,0.0625
CUST0141,Female,0.17307692307692313,0.7000000000000001,0.0,3,1,0,0.8769456972483298,1,0,0.0,0,0.25
CUST0142,Male,0.326923076923077,0.2,0.0,4,0,1,0.8255412243725928,0,1,0.0,0,0.05555555555555555
CUST0143,Male,0.21153846153846156,0.4,0.6263935566812902,4,1,0,0.43604746189558274,1,1,1.6324614442853056,1,0.13333333333333333
CUST0144,Female,0.980769230769231,1.0,0.7652341493410181,1,1,1,0.48741981554475056,0,0,1.8347480407729382,1,0.14285714285714285
CUST0145,Female,0.5961538461538463,0.1,0.0,2,0,1,0.6991132474633128,0,0,0.0,0,0.02
CUST0146,Female,0.15384615384615385,0.6000000000000001,0.6472064478813716,4,1,1,0.9011057486637399,0,0,0.9437563559909364,1,0.2222222222222222
CUST0147,Female,0.6923076923076924,0.6000000000000001,0.0,2,1,0,0.27376241230950493,1,0,0.0,0,0.10909090909090909
CUST0148,Female,0.46153846153846156,0.6000000000000001,0.0,1,1,1,0.1364118957291288,0,0,0.0,0,0.13953488372093023
CUST0149,Male,0.0961538461538462,0.8,0.0,1,0,0,0.5733962069119035,1,1,0.0,0,0.3333333333333333
CUST0150,Male,0.3846153846153847,1.0,0.42517392520927083,4,1,0,0.18395982770538247,1,1,1.9328334685036486,1,0.2564102564102564
CUST0151,Male,0.9615384615384616,1.0,0.0,4,0,1,0.9160668381848769,0,1,0.0,0,0.14492753623188406
CUST0152,Male,0.7500000000000001,0.30000000000000004,0.0,3,1,1,0.13452510298564,0,1,0.0,0,0.05172413793103448
CUST0154,Male,0.15384615384615385,1.0,0.0,1,1,0,0.4126836900107973,1,1,0.0,0,0.37037037037037035
CUST0155,Male,0.7500000000000001,1.0,0.0,3,1,0,0.0016882235202395068,0,1,0.0,0,0.1724137931034483
CUST0157,Male,0.9230769230769232,0.8,0.0,1,0,0,0.7244040188931914,1,1,0.0,0,0.11940298507462686
CUST0158,Male,0.13461538461538464,0.9,0.9043745669036033,3,0,1,0.05100956814043853,0,1,6.768247502194998,1,0.34615384615384615
CUST0159,Male,0.5961538461538463,1.0,0.0,3,1,0,0.47317998366771996,1,1,0.0,0,0.2
CUST0160,Male,0.2692307692307693,0.5,0.0,4,1,1,0.42166467250173645,0,1,0.0,0,0.15151515151515152
CUST0161,Male,0.576923076923077,0.4,0.8458200591314944,3,1,0,0.036402175234181544,0,1,6.813856123591859,1,0.08163265306122448
CUST0162,Male,0.6538461538461539,0.2,0.0,4,1,0,0.40436465628037166,1,1,0.0,0,0.03773584905660377
CUST0163,Female,0.9230769230769232,0.4,0.0,1,1,0,0.8864919627219787,1,0,0.0,0,0.05970149253731343
CUST0164,Male,0.019230769230769273,0.7000000000000001,0.46490435195371227,2,0,0,0.1850632810383029,1,1,2.106583669746067,1,0.35
CUST0165,Male,0.5961538461538463,0.30000000000000004,0.07472313974356942,4,0,1,0.0880059105538849,1,1,0.4739807258524152,1,0.06
CUST0166,Female,0.826923076923077,0.9,0.5831936059900543,3,0,1,0.09116599570603684,0,0,3.6517451493347357,1,0.14516129032258066
CUST0167,Female,0.3653846153846154,0.5,0.0,3,0,1,0.29674029132831725,0,0,0.0,0,0.13157894736842105
CUST0168,Male,0.326923076923077,0.5,0.0,1,1,0,0.42768306072043494,1,1,0.0,0,0.1388888888888889
CUST0169,Male,0.4423076923076924,0.4,0.2222922741981535,1,0,0,0.08887467016173148,1,1,1.4050061929969961,1,0.09523809523809523
CUST0170,Female,0.8653846153846155,0.8,0.0,2,0,0,0.9918215360261415,1,0,0.0,0,0.125
CUST0171,Male,0.3653846153846154,0.6000000000000001,0.0,2,1,0,0.1761065612724698,1,1,0.0,0,0.15789473684210525
CUST0172,Female,0.9230769230769232,1.0,0.7811422293194735,1,0,1,0.9697264350785704,0,0,1.0695483501860543,1,0.14925373134328357
CUST0173,Female,0.6538461538461539,0.4,0.0,3,1,0,0.7585841906547993,0,0,0.0,0,0.07547169811320754
CUST0174,Male,0.4423076923076924,0.30000000000000004,0.8172306815180637,1,1,0,0.5370283075909671,1,1,1.818895758012651,1,0.07142857142857142
CUST0175,Male,0.25,0.5,0.0,4,0,0,0.12903148284995056,0,1,0.0,0,0.15625
CUST0176,Male,0.46153846153846156,0.2,0.0,3,1,0,0.5509296166843747,1,1,0.0,0,0.046511627906976744
CUST0178,Female,0.23076923076923084,0.5,0.9920966896038805,4,0,1,0.5161053658518551,0,0,2.2769628919178695,1,0.16129032258064516
CUST0179,Female,0.03846153846153849,0.8,0.664188904597497,3,0,0,0.7342235673785118,1,0,1.1503431829448048,1,0.38095238095238093
CUST0180,Female,0.28846153846153855,0.8,0.0,3,1,0,0.3337950953555907,1,0,0.0,0,0.23529411764705882
CUST0181,Female,1.0,1.0,0.0,2,1,0,0.882145622873449,0,0,0.0,0,0.14084507042253522
CUST0182,Male,0.9615384615384616,0.7000000000000001,0.010125356626788238,3,0,1,0.9092454693019529,1,1,0.01465183671551674,1,0.10144927536231885
CUST0183,Male,0.019230769230769273,0.7000000000000001,0.0,2,0,0,0.5599283918403916,1,1,0.0,0,0.35
CUST0184,Male,0.6346153846153847,0.8,0.8200643845587324,2,0,1,0.01779774869639844,0,1,7.318843038675515,1,0.15384615384615385
CUST0185,Female,0.6346153846153847,0.5,0.10705965324872264,4,1,1,0.06727229509512453,0,0,0.742525109455923,1,0.09615384615384616
CUST0186,Female,0.3076923076923077,0.6000000000000001,0.710443587266632,1,1,1,0.0741386463001501,0,0,4.779527431846568,1,0.17142857142857143
CUST0187,Male,0.25,0.4,0.6497148111350757,1,1,0,0.0650584562221104,0,1,4.5515680419452975,1,0.125
CUST0189,Male,0.6538461538461539,0.9,0.0,1,0,0,0.22040652311452055,1,1,0.0,0,0.16981132075471697
CUST0190,Male,0.25,0.4,0.0,3,0,1,0.15060289405785063,0,1,0.0,0,0.125
CUST0191,Female,0.3846153846153847,0.5,0.6407070564613868,3,0,0,0.9846210524353691,0,0,0.8657944406934946,1,0.1282051282051282
CUST0192,Male,0.7115384615384616,0.2,0.21716588371826706,1,0,1,0.36835807900220574,0,1,0.6392020429566325,1,0.03571428571428571
CUST0193,Female,0.28846153846153855,0.8,0.0,1,0,0,0.15320639999852112,1,0,0.0,0,0.23529411764705882
CUST0194,Male,0.9423076923076924,0.4,0.0,4,1,0,0.9123842956854404,0,1,0.0,0,0.058823529411764705
CUST0195,Female,0.3653846153846154,0.9,0.0,1,1,1,0.2472121358607853,1,0,0.0,0,0.23684210526315788
CUST0196,Female,0.9038461538461539,0.9,0.16511767139360745,2,0,0,0.5903881250366829,1,0,0.34118120880576075,1,0.13636363636363635
CUST0197,Male,0.23076923076923084,0.1,0.016572117344653005,2,1,1,0.47991754986837276,0,1,0.040203512310807765,1,0.03225806451612903
CUST0198,Male,0.5961538461538463,0.9,0.8613242535032811,1,1,0,0.4804863759791934,1,1,2.0876783291235634,1,0.18
CUST0199,Female,0.3076923076923077,0.9,0.0,4,1,1,0.20997278107365716,1,0,0.0,0,0.2571428571428571
CUST0200,Male,0.7500000000000001,0.2,0.33002151805255603,1,0,0,0.3504350884295454,1,1,1.005844546944688,1,0.034482758620689655
CUST0201,Male,0.980769230769231,1.0,0.40017209038892837,2,0,1,0.6897200297191424,0,1,0.7296056925270987,1,0.14285714285714285
CUST0202,Male,0.6346153846153847,1.0,0.0,4,0,0,0.7067531559643401,1,1,0.0,0,0.19230769230769232
CUST0203,Male,0.0961538461538462,0.9,0.056744551934370925,1,1,1,0.8714635537667379,0,1,0.08513507660872621,1,0.375
CUST0204,Male,0.3653846153846154,0.7000000000000001,0.6629027042925492,4,1,1,0.7842120214023424,0,1,1.0869896389009186,1,0.18421052631578946
CUST0205,Male,0.7692307692307693,1.0,0.4416718492732736,2,1,0,0.6504975245088185,1,1,0.8444947562274223,1,0.1694915254237288
CUST0206,Female,0.9615384615384616,1.0,0.33256635258177863,4,0,1,0.8723283080993289,0,0,0.4985363650585731,1,0.14492753623188406
CUST0207,Female,0.5961538461538463,0.30000000000000004,0.1659610133571419,2,0,1,0.3320986302112675,0,0,0.5248709295131949,1,0.06
CUST0208,Female,0.03846153846153849,1.0,0.0,1,1,0,0.2031925432866272,1,0,0.0,0,0.47619047619047616
CUST0209,Male,0.9230769230769232,0.5,0.0,4,1,0,0.3457369775792394,1,1,0.0,0,0.07462686567164178
CUST0210,Female,0.3653846153846154,0.8,0.0,4,0,1,0.028778981054893987,1,0,0.0,0,0.21052631578947367
CUST0211,Male,0.6730769230769232,0.2,0.6000850095903446,2,0,1,0.9927875005834605,0,1,0.8051304508514763,1,0.037037037037037035
CUST0212,Male,0.21153846153846156,0.30000000000000004,0.6252164700277908,1,0,0,0.13108695930131983,0,1,3.3680372889760894,1,0.1
CUST0213,Female,0.9038461538461539,0.7000000000000001,0.6347481303218233,2,1,0,0.4129216187658853,1,0,1.721629471721642,1,0.10606060606060606
CUST0214,Male,0.7692307692307693,0.6000000000000001,0.0,2,1,0,0.3590529002891346,1,1,0.0,0,0.1016949152542373
CUST0215,Female,0.0961538461538462,0.1,0.0,4,1,0,0.6569485594796469,1,0,0.0,0,0.041666666666666664
CUST0216,Female,0.7500000000000001,0.8,0.0,3,0,0,0.8842208946275241,1,0,0.0,0,0.13793103448275862
CUST0217,Female,0.28846153846153855,1.0,0.4517972559292464,2,0,0,0.449372319450279,1,0,1.151469256917863,1,0.29411764705882354
CUST0218,Female,0.21153846153846156,0.1,0.2564147295324728,4,1,0,0.6056824996738012,1,0,0.5191707009332162,1,0.03333333333333333
CUST0219,Female,0.21153846153846156,0.5,0.7833383604325584,4,1,1,0.8647016478164549,0,0,1.1830551171107322,1,0.16666666666666666
CUST0221,Male,0.6538461538461539,0.6000000000000001,0.0,1,0,0,0.5847875178369542,1,1,0.0,0,0.11320754716981132
CUST0222,Male,0.3653846153846154,0.5,0.0,3,1,1,0.32290259524891163,0,1,0.0,0,0.13157894736842105
CUST0223,Female,0.730769230769231,0.8,0.5183204122124642,3,1,1,0.1391811584457622,1,0,2.7152881119079053,1,0.14035087719298245
CUST0224,Male,0.8461538461538461,0.4,0.7065695273337702,4,0,0,0.9705369641461623,0,1,0.9667457437242097,1,0.06349206349206349
CUST0225,Male,0.13461538461538464,0.6000000000000001,0.8693086612075155,3,1,0,0.8385663795038357,0,1,1.3474388432828905,1,0.23076923076923078
CUST0226,Male,0.17307692307692313,0.2,0.24807126237090407,4,0,1,0.7688786723560062,1,1,0.4135261614437406,1,0.07142857142857142
CUST0227,Female,0.46153846153846156,0.4,0.0,3,1,1,0.39372957213338977,0,0,0.0,0,0.09302325581395349
